,Overall rank,Country or region,Score,2018,Area,Item,Year,Unit,Value
980,19,Israel,6.814,15104.2,Israel,Per capita food production variability (constant 2004-2006 thousand int$ per capita),2016,1000 I$,5.3
981,19,Israel,6.814,15104.2,Israel,Per capita food production variability (constant 2004-2006 thousand int$ per capita),2017,1000 I$,5.8
982,19,Israel,6.814,15104.2,Israel,Per capita food supply variability (kcal/cap/day),2016,kcal/capita/day,33
983,19,Israel,6.814,15104.2,Israel,Per capita food supply variability (kcal/cap/day),2017,kcal/capita/day,32
984,19,Israel,6.814,15104.2,Israel,Per capita food supply variability (kcal/cap/day),2018,kcal/capita/day,36
985,19,Israel,6.814,15104.2,Israel,Per capita food supply variability (kcal/cap/day),2019,kcal/capita/day,35
986,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed drinking water services (Percent),2016,%,99
987,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed drinking water services (Percent),2017,%,99
988,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed drinking water services (Percent),2018,%,99
989,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed drinking water services (Percent),2019,%,99
990,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed drinking water services (Percent),2020,%,99
991,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic drinking water services (percent),2016,%,99
992,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic drinking water services (percent),2017,%,99
993,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic drinking water services (percent),2018,%,99
994,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic drinking water services (percent),2019,%,99
995,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic drinking water services (percent),2020,%,99
996,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed sanitation services (Percent),2016,%,91.9
997,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed sanitation services (Percent),2017,%,92.7
998,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed sanitation services (Percent),2018,%,93.4
999,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed sanitation services (Percent),2019,%,94.2
1000,19,Israel,6.814,15104.2,Israel,Percentage of population using safely managed sanitation services (Percent),2020,%,95
1001,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic sanitation services (percent),2016,%,99
1002,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic sanitation services (percent),2017,%,99
1003,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic sanitation services (percent),2018,%,99
1004,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic sanitation services (percent),2019,%,99
1005,19,Israel,6.814,15104.2,Israel,Percentage of population using at least basic sanitation services (percent),2020,%,99
1006,19,Israel,6.814,15104.2,Israel,Prevalence of obesity in the adult population (18 years and older),2016,%,26.1
1007,19,Israel,6.814,15104.2,Israel,Prevalence of anemia among women of reproductive age (15-49 years),2016,%,12.1
1008,19,Israel,6.814,15104.2,Israel,Prevalence of anemia among women of reproductive age (15-49 years),2017,%,12.3
1009,19,Israel,6.814,15104.2,Israel,Prevalence of anemia among women of reproductive age (15-49 years),2018,%,12.6
1010,19,Israel,6.814,15104.2,Israel,Prevalence of anemia among women of reproductive age (15-49 years),2019,%,12.9
1011,19,Israel,6.814,15104.2,Israel,Minimum dietary energy requirement  (kcal/cap/day),2016,kcal/capita/day,1778
1012,19,Israel,6.814,15104.2,Israel,Minimum dietary energy requirement  (kcal/cap/day),2017,kcal/capita/day,1778
1013,19,Israel,6.814,15104.2,Israel,Minimum dietary energy requirement  (kcal/cap/day),2018,kcal/capita/day,1779
1014,19,Israel,6.814,15104.2,Israel,Minimum dietary energy requirement  (kcal/cap/day),2019,kcal/capita/day,1780
1015,19,Israel,6.814,15104.2,Israel,Minimum dietary energy requirement  (kcal/cap/day),2020,kcal/capita/day,1781
1016,19,Israel,6.814,15104.2,Israel,Average dietary energy requirement (kcal/cap/day),2016,kcal/capita/day,2289
1017,19,Israel,6.814,15104.2,Israel,Average dietary energy requirement (kcal/cap/day),2017,kcal/capita/day,2289
1018,19,Israel,6.814,15104.2,Israel,Average dietary energy requirement (kcal/cap/day),2018,kcal/capita/day,2290
1019,19,Israel,6.814,15104.2,Israel,Average dietary energy requirement (kcal/cap/day),2019,kcal/capita/day,2292
1020,19,Israel,6.814,15104.2,Israel,Average dietary energy requirement (kcal/cap/day),2020,kcal/capita/day,2294
1021,19,Israel,6.814,15104.2,Israel,Coefficient of variation of habitual caloric consumption distribution (real number),2016,Number,0.2
1022,19,Israel,6.814,15104.2,Israel,Coefficient of variation of habitual caloric consumption distribution (real number),2017,Number,0.2
1023,19,Israel,6.814,15104.2,Israel,Coefficient of variation of habitual caloric consumption distribution (real number),2018,Number,0.2
1024,19,Israel,6.814,15104.2,Israel,Coefficient of variation of habitual caloric consumption distribution (real number),2019,Number,0.2
1025,19,Israel,6.814,15104.2,Israel,Coefficient of variation of habitual caloric consumption distribution (real number),2020,Number,0.21
1026,19,Israel,6.814,15104.2,Israel,Incidence of caloric losses at retail distribution level (percent),2016,%,2.32
1027,19,Israel,6.814,15104.2,Israel,Incidence of caloric losses at retail distribution level (percent),2017,%,2.32
1028,19,Israel,6.814,15104.2,Israel,Incidence of caloric losses at retail distribution level (percent),2018,%,2.32
1029,19,Israel,6.814,15104.2,Israel,Incidence of caloric losses at retail distribution level (percent),2019,%,2.32
1030,19,Israel,6.814,15104.2,Israel,Incidence of caloric losses at retail distribution level (percent),2020,%,2.32
1031,19,Israel,6.814,15104.2,Israel,Average fat supply (g/cap/day) (3-year average),2015-2017,g/capita/day,153
1032,19,Israel,6.814,15104.2,Israel,Average fat supply (g/cap/day) (3-year average),2016-2018,g/capita/day,153.6
1033,23,France,6.489,20903.3,France,Average dietary energy supply adequacy (percent) (3-year average),2015-2017,%,141
1034,23,France,6.489,20903.3,France,Average dietary energy supply adequacy (percent) (3-year average),2016-2018,%,141
1035,23,France,6.489,20903.3,France,Average dietary energy supply adequacy (percent) (3-year average),2017-2019,%,141
1036,23,France,6.489,20903.3,France,Average dietary energy supply adequacy (percent) (3-year average),2018-2020,%,141
1037,23,France,6.489,20903.3,France,Average value of food production (constant 2004-2006 I$/cap) (3-year average),2015-2017,I$ per person,391
1038,23,France,6.489,20903.3,France,Average value of food production (constant 2004-2006 I$/cap) (3-year average),2016-2018,I$ per person,187
1039,23,France,6.489,20903.3,France,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2015-2017,kcal/capita/day,3510
1040,23,France,6.489,20903.3,France,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2016-2018,kcal/capita/day,3514
1041,23,France,6.489,20903.3,France,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2017-2019,kcal/capita/day,3511
1042,23,France,6.489,20903.3,France,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2018-2020,kcal/capita/day,3516
1043,23,France,6.489,20903.3,France,"Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)",2015-2017,%,34
1044,23,France,6.489,20903.3,France,"Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)",2016-2018,%,33
1045,23,France,6.489,20903.3,France,Average protein supply (g/cap/day) (3-year average),2015-2017,g/capita/day,108.7
1046,23,France,6.489,20903.3,France,Average protein supply (g/cap/day) (3-year average),2016-2018,g/capita/day,108.7
1047,23,France,6.489,20903.3,France,Average supply of protein of animal origin (g/cap/day) (3-year average),2015-2017,g/capita/day,63.3
1048,23,France,6.489,20903.3,France,Average supply of protein of animal origin (g/cap/day) (3-year average),2016-2018,g/capita/day,63.7
1049,23,France,6.489,20903.3,France,Rail lines density (total route in km per 100 square km of land area),2016,per 100 square km of land area,5.3
1050,23,France,6.489,20903.3,France,Rail lines density (total route in km per 100 square km of land area),2017,per 100 square km of land area,5.3
1051,23,France,6.489,20903.3,France,Rail lines density (total route in km per 100 square km of land area),2018,per 100 square km of land area,5.1
1052,23,France,6.489,20903.3,France,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2016,I$,43705.1
1053,23,France,6.489,20903.3,France,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2017,I$,44577.1
1054,23,France,6.489,20903.3,France,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2018,I$,45251.9
1055,23,France,6.489,20903.3,France,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2019,I$,45834.2
1056,23,France,6.489,20903.3,France,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2020,I$,42025.6
1057,23,France,6.489,20903.3,France,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,<2.5
1058,23,France,6.489,20903.3,France,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,<2.5
1059,23,France,6.489,20903.3,France,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,<2.5
1060,23,France,6.489,20903.3,France,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,<2.5
1061,23,France,6.489,20903.3,France,Number of people undernourished (million) (3-year average),2015-2017,millions,
1062,23,France,6.489,20903.3,France,Number of people undernourished (million) (3-year average),2016-2018,millions,
1063,23,France,6.489,20903.3,France,Number of people undernourished (million) (3-year average),2017-2019,millions,
1064,23,France,6.489,20903.3,France,Number of people undernourished (million) (3-year average),2018-2020,millions,
1065,23,France,6.489,20903.3,France,Prevalence of severe food insecurity in the total population (percent) (3-year average),2015-2017,%,1.2
1066,23,France,6.489,20903.3,France,Prevalence of severe food insecurity in the total population (percent) (3-year average),2016-2018,%,0.9
1067,23,France,6.489,20903.3,France,Prevalence of severe food insecurity in the total population (percent) (3-year average),2017-2019,%,0.7
1068,23,France,6.489,20903.3,France,Prevalence of severe food insecurity in the total population (percent) (3-year average),2018-2020,%,0.7
1069,23,France,6.489,20903.3,France,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2015-2017,%,6.3
1070,23,France,6.489,20903.3,France,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2016-2018,%,6.3
1071,23,France,6.489,20903.3,France,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2017-2019,%,6
1072,23,France,6.489,20903.3,France,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2018-2020,%,5.8
1073,23,France,6.489,20903.3,France,Number of severely food insecure people (million) (3-year average),2015-2017,millions,0.8
1074,23,France,6.489,20903.3,France,Number of severely food insecure people (million) (3-year average),2016-2018,millions,0.6
1075,23,France,6.489,20903.3,France,Number of severely food insecure people (million) (3-year average),2017-2019,millions,0.5
1076,23,France,6.489,20903.3,France,Number of severely food insecure people (million) (3-year average),2018-2020,millions,0.4
1077,23,France,6.489,20903.3,France,Number of moderately or severely food insecure people (million) (3-year average),2015-2017,millions,4.1
1078,23,France,6.489,20903.3,France,Number of moderately or severely food insecure people (million) (3-year average),2016-2018,millions,4.1
1079,23,France,6.489,20903.3,France,Number of moderately or severely food insecure people (million) (3-year average),2017-2019,millions,3.9
1080,23,France,6.489,20903.3,France,Number of moderately or severely food insecure people (million) (3-year average),2018-2020,millions,3.7
1081,23,France,6.489,20903.3,France,Cereal import dependency ratio (percent) (3-year average),2015-2017,%,-115
1082,23,France,6.489,20903.3,France,Cereal import dependency ratio (percent) (3-year average),2016-2018,%,-115.4
1083,23,France,6.489,20903.3,France,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,14.7
1084,23,France,6.489,20903.3,France,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,14.7
1085,23,France,6.489,20903.3,France,Value of food imports in total merchandise exports (percent) (3-year average),2015-2017,%,9
1086,23,France,6.489,20903.3,France,Value of food imports in total merchandise exports (percent) (3-year average),2016-2018,%,9
1087,23,France,6.489,20903.3,France,Value of food imports in total merchandise exports (percent) (3-year average),2017-2019,%,9
1088,23,France,6.489,20903.3,France,Political stability and absence of violence/terrorism (index),2016,index,-0.1
1089,23,France,6.489,20903.3,France,Political stability and absence of violence/terrorism (index),2017,index,0.28
1090,23,France,6.489,20903.3,France,Political stability and absence of violence/terrorism (index),2018,index,0.04
1091,23,France,6.489,20903.3,France,Political stability and absence of violence/terrorism (index),2019,index,0.31
1092,23,France,6.489,20903.3,France,Per capita food production variability (constant 2004-2006 thousand int$ per capita),2016,1000 I$,13.6
1093,23,France,6.489,20903.3,France,Per capita food production variability (constant 2004-2006 thousand int$ per capita),2017,1000 I$,20.7
